,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,histone_mark,data_source,endedness,genetically_modified,nonzero_mean
152,CL:0000625 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,H3K27ac,encode,single,False,1.040993332862854
153,CL:0000625 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,H3K27me3,encode,single,False,1.77400541305542
154,CL:0000625 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,H3K36me3,encode,single,False,0.937209963798523
155,CL:0000625 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,H3K4me1,encode,single,False,1.0011892318725586
156,CL:0000625 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,H3K4me3,encode,single,False,1.409015417098999
157,CL:0000625 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,H3K9ac,encode,single,False,1.7480512857437134
158,CL:0000625 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,adult,H3K9me3,encode,single,False,1.0857267379760742
159,CL:0000706 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000706,choroid plexus epithelial cell,primary_cell,unknown,H3K4me3,encode,single,False,2.0453009605407715
160,CL:0000746 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,0.7914988994598389
161,CL:0000746 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,H3K27me3,encode,single,False,0.8161104917526245
162,CL:0000746 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,H3K36me3,encode,single,False,0.8119232654571533
163,CL:0000746 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,0.793128252029419
164,CL:0000746 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000746,cardiac muscle cell,primary_cell,unknown,H3K4me3,encode,single,False,3.5106585025787354
165,CL:0000775 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,H3K27ac,encode,single,False,0.8244473338127136
166,CL:0000775 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,H3K27me3,encode,single,False,0.8658792972564697
167,CL:0000775 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,H3K36me3,encode,single,False,0.8393487930297852
168,CL:0000775 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,H3K4me1,encode,single,False,0.837249755859375
169,CL:0000775 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,H3K4me3,encode,single,False,0.8037970662117004
170,CL:0000775 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000775,neutrophil,primary_cell,unknown,H3K9me3,encode,single,False,1.2437853813171387
171,CL:0000792 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,H3K27ac,encode,single,False,3.7528088092803955
172,CL:0000792 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,H3K27me3,encode,single,False,1.3723632097244263
173,CL:0000792 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,H3K36me3,encode,single,False,0.9902058839797974
174,CL:0000792 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,H3K4me1,encode,single,False,1.428789496421814
175,CL:0000792 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,H3K4me3,encode,single,False,2.1308674812316895
176,CL:0000792 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,unknown,H3K9me3,encode,single,False,0.8295873999595642
177,CL:0000842 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0000842,mononuclear cell,primary_cell,unknown,H3K27me3,encode,single,False,0.8204377293586731
178,CL:0000842 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000842,mononuclear cell,primary_cell,unknown,H3K4me1,encode,single,False,0.9629728198051453
179,CL:0000842 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000842,mononuclear cell,primary_cell,unknown,H3K4me3,encode,single,False,0.8454005718231201
180,CL:0000895 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,H3K27ac,encode,single,False,1.5007438659667969
181,CL:0000895 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,H3K36me3,encode,single,False,0.7769186496734619
182,CL:0000895 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,H3K4me1,encode,single,False,0.7501938343048096
183,CL:0000895 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,unknown,H3K4me3,encode,single,False,0.7959851026535034
184,CL:0000897 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,H3K27ac,encode,single,False,1.265649437904358
185,CL:0000897 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,H3K36me3,encode,single,False,0.8145694732666016
186,CL:0000897 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,H3K4me1,encode,single,False,0.8242737054824829
187,CL:0000897 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,unknown,H3K4me3,encode,single,False,0.7992186546325684
188,CL:0000905 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,unknown,H3K27ac,encode,single,False,1.443172574043274
189,CL:0000905 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,unknown,H3K36me3,encode,single,False,0.9221175909042358
190,CL:0000905 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,unknown,H3K4me3,encode,single,False,1.0698696374893188
191,CL:0000909 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,H3K27ac,encode,single,False,1.3422130346298218
192,CL:0000909 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,H3K36me3,encode,single,False,0.8160771131515503
193,CL:0000909 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,H3K4me1,encode,single,False,0.8387834429740906
194,CL:0000909 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,unknown,H3K4me3,encode,single,False,0.7764924168586731
195,CL:0001054 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,H2AFZ,encode,single,False,1.2726267576217651
196,CL:0001054 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,H3K27ac,encode,single,False,1.366492509841919
197,CL:0001054 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,H3K27me3,encode,single,False,1.2522672414779663
198,CL:0001054 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,H3K36me3,encode,single,False,1.881212830543518
199,CL:0001054 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,H3K4me1,encode,single,False,1.5222563743591309
200,CL:0001054 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,H3K4me2,encode,single,False,2.0045270919799805
201,CL:0001054 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,H3K4me3,encode,single,False,1.1920089721679688
202,CL:0001054 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,H3K79me2,encode,single,False,1.653550148010254
203,CL:0001054 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,H3K9ac,encode,single,False,1.2866066694259644
204,CL:0001054 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,adult,H3K9me3,encode,single,False,1.3481738567352295
205,CL:0001054 Histone ChIP-seq H4K20me1,.,Histone ChIP-seq,CL:0001054,CD14-positive monocyte,primary_cell,unknown,H4K20me1,encode,single,False,1.5084744691848755
206,CL:0001059 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,H3K27ac,encode,single,False,1.7290501594543457
207,CL:0001059 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,H3K27me3,encode,single,False,0.9181594252586365
208,CL:0001059 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,H3K36me3,encode,single,False,0.9064100980758667
209,CL:0001059 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,H3K4me1,encode,single,False,1.0432772636413574
210,CL:0001059 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,H3K4me3,encode,single,False,1.0541969537734985
211,CL:0001059 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0001059,"common myeloid progenitor, CD34-positive",primary_cell,adult,H3K9me3,encode,single,False,1.2970075607299805
212,CL:0002231 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002231,epithelial cell of prostate,primary_cell,unknown,H3K27ac,encode,paired,False,0.852828860282898
213,CL:0002252 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002252,epithelial cell of esophagus,primary_cell,unknown,H3K4me3,encode,single,False,1.167810320854187
214,CL:0002306 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002306,epithelial cell of proximal tubule,primary_cell,unknown,H3K4me3,encode,single,False,1.7776589393615723
215,CL:0002319 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002319,neural cell,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,0.8542282581329346
216,CL:0002319 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002319,neural cell,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,0.8454180955886841
217,CL:0002319 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002319,neural cell,in_vitro_differentiated_cells,embryonic,H3K79me2,encode,single,False,0.8458381295204163
218,CL:0002319 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002319,neural cell,in_vitro_differentiated_cells,embryonic,H3K9ac,encode,single,False,0.8596713542938232
219,CL:0002324 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,H3K27me3,encode,single,False,1.2481344938278198
220,CL:0002324 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,H3K36me3,encode,single,False,1.3310545682907104
221,CL:0002324 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,H3K4me1,encode,single,False,1.1346843242645264
222,CL:0002324 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,H3K4me3,encode,single,False,1.9428181648254395
223,CL:0002324 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,H3K9ac,encode,single,False,1.8589320182800293
224,CL:0002324 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,adult,H3K9me3,encode,single,False,1.4625475406646729
225,CL:0002326 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002326,luminal epithelial cell of mammary gland,primary_cell,adult,H3K27me3,encode,single,False,2.1947197914123535
226,CL:0002326 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002326,luminal epithelial cell of mammary gland,primary_cell,adult,H3K36me3,encode,single,False,1.0798907279968262
227,CL:0002326 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002326,luminal epithelial cell of mammary gland,primary_cell,adult,H3K4me1,encode,single,False,2.75551700592041
228,CL:0002326 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0002326,luminal epithelial cell of mammary gland,primary_cell,adult,H3K9me3,encode,single,False,1.7127506732940674
229,CL:0002327 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H2AFZ,encode,single,False,1.0680005550384521
230,CL:0002327 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H3K27ac,encode,single,False,1.4711294174194336
231,CL:0002327 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H3K27me3,encode,single,False,1.1175118684768677
232,CL:0002327 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H3K36me3,encode,single,False,0.9088714718818665
233,CL:0002327 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H3K4me1,encode,single,False,1.1306720972061157
234,CL:0002327 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H3K4me2,encode,single,False,1.4887701272964478
235,CL:0002327 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H3K4me3,encode,single,False,0.7996102571487427
236,CL:0002327 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H3K79me2,encode,single,False,1.5507910251617432
237,CL:0002327 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H3K9ac,encode,single,False,1.8133935928344727
238,CL:0002327 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:0002327,mammary epithelial cell,primary_cell,adult,H3K9me3,encode,single,False,1.11653470993042
239,CL:0002328 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002328,bronchial epithelial cell,primary_cell,unknown,H3K36me3,encode,single,False,1.2896040678024292
240,CL:0002328 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002328,bronchial epithelial cell,primary_cell,unknown,H3K4me3,encode,single,False,2.163724184036255
241,CL:0002372 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,H2AFZ,encode,single,False,1.1194050312042236
242,CL:0002372 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,H3K27ac,encode,single,False,1.9409259557724
243,CL:0002372 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,H3K27me3,encode,single,False,0.9280364513397217
244,CL:0002372 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,H3K36me3,encode,single,False,1.1428780555725098
245,CL:0002372 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,H3K4me1,encode,single,False,1.2412523031234741
246,CL:0002372 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,H3K4me2,encode,single,False,1.2531827688217163
247,CL:0002372 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,H3K4me3,encode,single,False,1.263627290725708
248,CL:0002372 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,H3K79me2,encode,single,False,1.1767727136611938
249,CL:0002372 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002372,myotube,in_vitro_differentiated_cells,adult,H3K9ac,encode,single,False,1.109142780303955
250,CL:0002518 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002518,kidney epithelial cell,primary_cell,unknown,H3K27me3,encode,single,False,1.0444138050079346
251,CL:0002518 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002518,kidney epithelial cell,primary_cell,unknown,H3K4me3,encode,single,False,2.2789642810821533
252,CL:0002547 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002547,fibroblast of the aortic adventitia,primary_cell,unknown,H3K4me3,encode,single,False,2.15855073928833
253,CL:0002548 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002548,cardiac fibroblast,primary_cell,adult,H3K4me3,encode,single,False,4.85253381729126
254,CL:0002551 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,H3K27ac,encode,single,False,1.0494565963745117
255,CL:0002551 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,H3K36me3,encode,single,False,1.0272518396377563
256,CL:0002551 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,H3K4me1,encode,single,False,1.0379791259765625
257,CL:0002551 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,H3K4me2,encode,single,False,1.0568110942840576
258,CL:0002551 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,"adult,unknown",H3K4me3,encode,single,False,0.9473881721496582
259,CL:0002551 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,H3K79me2,encode,single,False,0.9836273789405823
260,CL:0002551 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002551,fibroblast of dermis,primary_cell,unknown,H3K9ac,encode,single,False,1.1766735315322876
261,CL:0002553 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"child,adult",H2AFZ,encode,single,False,0.7723867297172546
262,CL:0002553 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"adult,child",H3K27ac,encode,single,False,1.5028578042984009
263,CL:0002553 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"child,adult",H3K27me3,encode,single,False,1.440978765487671
264,CL:0002553 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"adult,child",H3K36me3,encode,single,False,1.2858548164367676
265,CL:0002553 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"adult,child",H3K4me2,encode,single,False,2.077979326248169
266,CL:0002553 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,adult,H3K4me3,encode,single,False,1.4736813306808472
267,CL:0002553 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"adult,child",H3K79me2,encode,single,False,1.2818126678466797
268,CL:0002553 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002553,fibroblast of lung,primary_cell,"child,adult",H3K9ac,encode,single,False,1.6244899034500122
269,CL:0002555 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002555,fibroblast of mammary gland,primary_cell,unknown,H3K4me3,encode,single,False,1.3848494291305542
270,CL:0002557 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002557,fibroblast of pulmonary artery,primary_cell,unknown,H3K4me3,encode,single,False,1.9677774906158447
271,CL:0002558 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002558,fibroblast of villous mesenchyme,primary_cell,unknown,H3K4me3,encode,single,False,1.4901968240737915
272,CL:0002586 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002586,retinal pigment epithelial cell,primary_cell,unknown,H3K4me3,encode,single,False,1.5056036710739136
273,CL:0002603 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002603,astrocyte of the cerebellum,primary_cell,unknown,H3K4me3,encode,single,False,2.751863956451416
274,CL:0002606 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002606,astrocyte of the spinal cord,primary_cell,unknown,H3K4me3,encode,single,False,1.5362993478775024
275,CL:0002618 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,H2AFZ,encode,single,False,0.8388957977294922
276,CL:0002618 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,H3K27ac,encode,single,False,1.413582444190979
277,CL:0002618 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,H3K27me3,encode,single,False,0.9519431591033936
278,CL:0002618 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,H3K36me3,encode,single,False,1.1424281597137451
279,CL:0002618 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,H3K4me1,encode,single,False,1.3022959232330322
280,CL:0002618 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,H3K4me2,encode,single,False,1.3143960237503052
281,CL:0002618 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,H3K4me3,encode,single,False,0.6240338087081909
282,CL:0002618 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,H3K79me2,encode,single,False,1.296781063079834
283,CL:0002618 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:0002618,endothelial cell of umbilical vein,primary_cell,newborn,H3K9ac,encode,single,False,1.4204692840576172
284,CL:0011020 Histone ChIP-seq H2AFZ,.,Histone ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,H2AFZ,encode,single,False,0.8875049948692322
285,CL:0011020 Histone ChIP-seq H3F3A,.,Histone ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,H3F3A,encode,single,False,0.8334057927131653
286,CL:0011020 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,H3K27ac,encode,single,False,0.8626130223274231
287,CL:0011020 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,H3K27me3,encode,single,False,0.8359968066215515
288,CL:0011020 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,H3K4me1,encode,single,False,0.819572389125824
289,CL:0011020 Histone ChIP-seq H3K4me2,.,Histone ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,H3K4me2,encode,single,False,0.8100183606147766
290,CL:0011020 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,H3K4me3,encode,single,False,0.7950120568275452
291,CL:0011020 Histone ChIP-seq H3K79me2,.,Histone ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,H3K79me2,encode,single,False,0.8412899374961853
292,CL:0011020 Histone ChIP-seq H4K20me1,.,Histone ChIP-seq,CL:0011020,neural progenitor cell,in_vitro_differentiated_cells,embryonic,H4K20me1,encode,single,False,0.8494463562965393
293,CL:1001606 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:1001606,foreskin keratinocyte,primary_cell,newborn,H3K27ac,encode,paired,False,0.7617563605308533
294,CL:1001606 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,CL:1001606,foreskin keratinocyte,primary_cell,newborn,H3K27me3,encode,paired,False,0.8125223517417908
295,CL:1001606 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,CL:1001606,foreskin keratinocyte,primary_cell,newborn,H3K36me3,encode,paired,False,0.9963340163230896
296,CL:1001606 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,CL:1001606,foreskin keratinocyte,primary_cell,newborn,H3K4me1,encode,paired,False,0.7609577775001526
297,CL:1001606 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,CL:1001606,foreskin keratinocyte,primary_cell,newborn,H3K4me3,encode,paired,False,1.7137986421585083
298,CL:1001606 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,CL:1001606,foreskin keratinocyte,primary_cell,newborn,H3K9ac,encode,single,False,1.2208507061004639
299,CL:1001606 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,CL:1001606,foreskin keratinocyte,primary_cell,newborn,H3K9me3,encode,paired,False,0.9907357096672058
300,CL:1001608 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,CL:1001608,foreskin fibroblast,primary_cell,newborn,H3K27ac,encode,single,False,0.8477483987808228
